subject actdesc features avg_measurement
6 LAYING tBodyAcc.mean...Z -0.133119570368421
6 LAYING tGravityAcc.mean...X -0.47670987877193
6 LAYING tGravityAcc.mean...Y 0.956593814210526
6 LAYING tGravityAcc.mean...Z 0.175867709021053
6 LAYING tBodyAccJerk.mean...X 0.0963481955263158
6 LAYING tBodyAccJerk.mean...Y -0.00114529240245614
6 LAYING tBodyAccJerk.mean...Z 0.00328817288070175
6 LAYING tBodyGyro.mean...X -0.0079605026754386
6 LAYING tBodyGyro.mean...Y -0.107218315054386
6 LAYING tBodyGyro.mean...Z 0.179102058245614
6 LAYING tBodyGyroJerk.mean...X -0.111267284631579
6 LAYING tBodyGyroJerk.mean...Y -0.0424104289992982
6 LAYING tBodyGyroJerk.mean...Z -0.0717774743859649
6 LAYING tBodyAccMag.mean.. -0.918878850824561
6 LAYING tGravityAccMag.mean.. -0.918878850824561
6 LAYING tBodyAccJerkMag.mean.. -0.954750504912281
6 LAYING tBodyGyroMag.mean.. -0.908980174736842
6 LAYING tBodyGyroJerkMag.mean.. -0.955645738245614
6 LAYING fBodyAcc.mean...X -0.939114254210526
6 LAYING fBodyAcc.mean...Y -0.923706791403509
6 LAYING fBodyAcc.mean...Z -0.938044912280702
6 LAYING fBodyAccJerk.mean...X -0.967072436842105
6 LAYING fBodyAccJerk.mean...Y -0.936043420175439
6 LAYING fBodyAccJerk.mean...Z -0.954425844736842
6 LAYING fBodyGyro.mean...X -0.935439769649123
6 LAYING fBodyGyro.mean...Y -0.941771544385965
6 LAYING fBodyGyro.mean...Z -0.932636612807018
6 LAYING fBodyAccMag.mean.. -0.91235165222807
6 LAYING fBodyBodyAccJerkMag.mean.. -0.948655471052632
6 LAYING fBodyBodyGyroMag.mean.. -0.930153639473684
6 LAYING fBodyBodyGyroJerkMag.mean.. -0.953695957368421
6 LAYING angle.tBodyAccMean.gravity. 0.0049894390845614
6 LAYING angle.tBodyAccJerkMean..gravityMean. 0.032217035422807
6 LAYING angle.tBodyGyroMean.gravityMean. 0.0859389874070175
6 LAYING angle.tBodyGyroJerkMean.gravityMean. -0.0350566811964912
6 LAYING angle.X.gravityMean. 0.593394403508772
6 LAYING angle.Y.gravityMean. -0.874567701929825
6 LAYING angle.Z.gravityMean. -0.106624418668421
6 LAYING tBodyAcc.std...X -0.934049422052632
6 LAYING tBodyAcc.std...Y -0.924644826385965
6 LAYING tBodyAcc.std...Z -0.925216100350877
6 LAYING tGravityAcc.std...X -0.887746310350877
6 LAYING tGravityAcc.std...Y -0.959161956491228
6 LAYING tGravityAcc.std...Z -0.928130738421053
6 LAYING tBodyAccJerk.std...X -0.966341054736842
6 LAYING tBodyAccJerk.std...Y -0.933674494385965
6 LAYING tBodyAccJerk.std...Z -0.959646055263158
6 LAYING tBodyGyro.std...X -0.955378225087719
6 LAYING tBodyGyro.std...Y -0.943634949473684
6 LAYING tBodyGyro.std...Z -0.939141878596491
6 LAYING tBodyGyroJerk.std...X -0.939611608245614
6 LAYING tBodyGyroJerk.std...Y -0.958628819649123
6 LAYING tBodyGyroJerk.std...Z -0.959579071578947
6 LAYING tBodyAccMag.std.. -0.897326245964912
6 LAYING tGravityAccMag.std.. -0.897326245964912
6 LAYING tBodyAccJerkMag.std.. -0.950341934385965
6 LAYING tBodyGyroMag.std.. -0.920914497017544
6 LAYING tBodyGyroJerkMag.std.. -0.953157001578947
6 LAYING fBodyAcc.std...X -0.932462941461404
6 LAYING fBodyAcc.std...Y -0.929711219929825
6 LAYING fBodyAcc.std...Z -0.924004748421053
6 LAYING fBodyAccJerk.std...X -0.968619159473684
6 LAYING fBodyAccJerk.std...Y -0.935717452807018
6 LAYING fBodyAccJerk.std...Z -0.963567540877193
6 LAYING fBodyGyro.std...X -0.962164978596491
6 LAYING fBodyGyro.std...Y -0.945365097894737
6 LAYING fBodyGyro.std...Z -0.947136774385965
6 LAYING fBodyAccMag.std.. -0.905373979824561
6 LAYING fBodyBodyAccJerkMag.std.. -0.951552664035088
6 LAYING fBodyBodyGyroMag.std.. -0.928694890175439
6 LAYING fBodyBodyGyroJerkMag.std.. -0.955504654561404
6 SITTING tBodyAcc.mean...X 0.276778487454545
6 SITTING tBodyAcc.mean...Y -0.0145911615290909
6 SITTING tBodyAcc.mean...Z -0.110127728709091
6 SITTING tGravityAcc.mean...X 0.933692934909091
6 SITTING tGravityAcc.mean...Y 0.0682628663363636
6 SITTING tGravityAcc.mean...Z 0.0695219657167273
6 SITTING tBodyAccJerk.mean...X 0.0754721635223636
6 SITTING tBodyAccJerk.mean...Y 2.55649800000024e-06
6 SITTING tBodyAccJerk.mean...Z 0.00623727782090909
6 SITTING tBodyGyro.mean...X -0.0372442282830909
6 SITTING tBodyGyro.mean...Y -0.0899083302550909
6 SITTING tBodyGyro.mean...Z 0.0854346006181818
6 SITTING tBodyGyroJerk.mean...X -0.0936693524363636
6 SITTING tBodyGyroJerk.mean...Y -0.0333986700025455
6 SITTING tBodyGyroJerk.mean...Z -0.0465504310978182
6 SITTING tBodyAccMag.mean.. -0.949543531272727
6 SITTING tGravityAccMag.mean.. -0.949543531272727
6 SITTING tBodyAccJerkMag.mean.. -0.962733502
6 SITTING tBodyGyroMag.mean.. -0.932703812181818
6 SITTING tBodyGyroJerkMag.mean.. -0.962929227818182
6 SITTING fBodyAcc.mean...X -0.975351454727273
6 SITTING fBodyAcc.mean...Y -0.928264365454545
6 SITTING fBodyAcc.mean...Z -0.935798115272727
6 SITTING fBodyAccJerk.mean...X -0.971037479818182
6 SITTING fBodyAccJerk.mean...Y -0.947070821272727
6 SITTING fBodyAccJerk.mean...Z -0.954199785636364
6 SITTING fBodyGyro.mean...X -0.939671400545455
6 SITTING fBodyGyro.mean...Y -0.943857393090909
6 SITTING fBodyGyro.mean...Z -0.934764895454545
6 SITTING fBodyAccMag.mean.. -0.935750391272727
6 SITTING fBodyBodyAccJerkMag.mean.. -0.948348653636364
6 SITTING fBodyBodyGyroMag.mean.. -0.929725679272727
6 SITTING fBodyBodyGyroJerkMag.mean.. -0.952034566
6 SITTING angle.tBodyAccMean.gravity. 0.00232762371945455
6 SITTING angle.tBodyAccJerkMean..gravityMean. -0.0238156430418182
6 SITTING angle.tBodyGyroMean.gravityMean. 0.0479272445938182
6 SITTING angle.tBodyGyroJerkMean.gravityMean. -0.0351476023527273
6 SITTING angle.X.gravityMean. -0.784772392909091
6 SITTING angle.Y.gravityMean. 0.0360512934927273
6 SITTING angle.Z.gravityMean. -0.02782276988
6 SITTING tBodyAcc.std...X -0.980164933636364
6 SITTING tBodyAcc.std...Y -0.923682131090909
6 SITTING tBodyAcc.std...Z -0.925797097090909
6 SITTING tGravityAcc.std...X -0.988872369272727
6 SITTING tGravityAcc.std...Y -0.960875994727273
6 SITTING tGravityAcc.std...Z -0.955475832363636
6 SITTING tBodyAccJerk.std...X -0.969929476363636
6 SITTING tBodyAccJerk.std...Y -0.945143686181818
6 SITTING tBodyAccJerk.std...Z -0.958572952545454
6 SITTING tBodyGyro.std...X -0.957367681818182
6 SITTING tBodyGyro.std...Y -0.944130044727273
6 SITTING tBodyGyro.std...Z -0.939681350909091
6 SITTING tBodyGyroJerk.std...X -0.943714804727273
6 SITTING tBodyGyroJerk.std...Y -0.961780726363636
6 SITTING tBodyGyroJerk.std...Z -0.958787671272727
6 SITTING tBodyAccMag.std.. -0.931572655636364
6 SITTING tGravityAccMag.std.. -0.931572655636364
6 SITTING tBodyAccJerkMag.std.. -0.948181827818182
6 SITTING tBodyGyroMag.std.. -0.921259472727273
6 SITTING tBodyGyroJerkMag.std.. -0.950150571818182
6 SITTING fBodyAcc.std...X -0.982451284727273
6 SITTING fBodyAcc.std...Y -0.925676956
6 SITTING fBodyAcc.std...Z -0.925768475636364
6 SITTING fBodyAccJerk.std...X -0.971488767454545
6 SITTING fBodyAccJerk.std...Y -0.946880042
6 SITTING fBodyAccJerk.std...Z -0.961636555090909
6 SITTING fBodyGyro.std...X -0.963407046545455
6 SITTING fBodyGyro.std...Y -0.944901470363636
6 SITTING fBodyGyro.std...Z -0.947326797818182
6 SITTING fBodyAccMag.std.. -0.939547202909091
6 SITTING fBodyBodyAccJerkMag.std.. -0.947304700363636
6 SITTING fBodyBodyGyroMag.std.. -0.929549141636364
6 SITTING fBodyBodyGyroJerkMag.std.. -0.951196693454545
6 STANDING tBodyAcc.mean...X 0.280346248596491
6 STANDING tBodyAcc.mean...Y -0.0181236327175439
6 STANDING tBodyAcc.mean...Z -0.112172831947368
6 STANDING tGravityAcc.mean...X 0.945139003859649
6 STANDING tGravityAcc.mean...Y -0.230251036140351
6 STANDING tGravityAcc.mean...Z 0.0139193473596491
6 STANDING tBodyAccJerk.mean...X 0.0730699604561404
6 STANDING tBodyAccJerk.mean...Y 0.00871883993421053
6 STANDING tBodyAccJerk.mean...Z -0.00481712245438596
6 STANDING tBodyGyro.mean...X -0.028251913022807
6 STANDING tBodyGyro.mean...Y -0.0589823639438597
6 STANDING tBodyGyro.mean...Z 0.0767394745964912
6 STANDING tBodyGyroJerk.mean...X -0.103292534210526
6 STANDING tBodyGyroJerk.mean...Y -0.0428828304736842
6 STANDING tBodyGyroJerk.mean...Z -0.0506432189438596
6 STANDING tBodyAccMag.mean.. -0.945022876491228
6 STANDING tGravityAccMag.mean.. -0.945022876491228
6 STANDING tBodyAccJerkMag.mean.. -0.967102436140351
6 STANDING tBodyGyroMag.mean.. -0.939404744385965
6 STANDING tBodyGyroJerkMag.mean.. -0.963406222982456
6 STANDING fBodyAcc.mean...X -0.977100287368421
6 STANDING fBodyAcc.mean...Y -0.930336471754386
6 STANDING fBodyAcc.mean...Z -0.942864017017544
6 STANDING fBodyAccJerk.mean...X -0.97348053877193
6 STANDING fBodyAccJerk.mean...Y -0.951405464912281
6 STANDING fBodyAccJerk.mean...Z -0.963743518070175
6 STANDING fBodyGyro.mean...X -0.931612384385965
6 STANDING fBodyGyro.mean...Y -0.943273146140351
6 STANDING fBodyGyro.mean...Z -0.943239602105263
6 STANDING fBodyAccMag.mean.. -0.945949804035088
6 STANDING fBodyBodyAccJerkMag.mean.. -0.955914005438597
6 STANDING fBodyBodyGyroMag.mean.. -0.926664297017544
6 STANDING fBodyBodyGyroJerkMag.mean.. -0.955425138245614
6 STANDING angle.tBodyAccMean.gravity. 0.0123494545684211
6 STANDING angle.tBodyAccJerkMean..gravityMean. -0.00737862488596491
6 STANDING angle.tBodyGyroMean.gravityMean. 0.0672693934912281
6 STANDING angle.tBodyGyroJerkMean.gravityMean. 0.0586938250175439
6 STANDING angle.X.gravityMean. -0.759500275087719
6 STANDING angle.Y.gravityMean. 0.240854577192982
6 STANDING angle.Z.gravityMean. 0.0121273275736842
6 STANDING tBodyAcc.std...X -0.981758159649123
6 STANDING tBodyAcc.std...Y -0.921493191754386
6 STANDING tBodyAcc.std...Z -0.925692371929825
6 STANDING tGravityAcc.std...X -0.985583066842105
6 STANDING tGravityAcc.std...Y -0.96844910122807
6 STANDING tGravityAcc.std...Z -0.942795062280702
6 STANDING tBodyAccJerk.std...X -0.973132635789474
6 STANDING tBodyAccJerk.std...Y -0.949362277017544
6 STANDING tBodyAccJerk.std...Z -0.967547241754386
6 STANDING tBodyGyro.std...X -0.947561298596491
6 STANDING tBodyGyro.std...Y -0.94248658631579
6 STANDING tBodyGyro.std...Z -0.947782155964912
6 STANDING tBodyGyroJerk.std...X -0.946423593157895
6 STANDING tBodyGyroJerk.std...Y -0.962422163684211
6 STANDING tBodyGyroJerk.std...Z -0.962758177192982
6 STANDING tBodyAccMag.std.. -0.939310249649123
6 STANDING tGravityAccMag.std.. -0.939310249649123
6 STANDING tBodyAccJerkMag.std.. -0.956099145964912
6 STANDING tBodyGyroMag.std.. -0.915891572982456
6 STANDING tBodyGyroJerkMag.std.. -0.952536233859649
6 STANDING fBodyAcc.std...X -0.984067374035088
6 STANDING fBodyAcc.std...Y -0.921449111052632
6 STANDING fBodyAcc.std...Z -0.922067224210526
6 STANDING fBodyAccJerk.std...X -0.975235677719298
6 STANDING fBodyAccJerk.std...Y -0.950681450350877
6 STANDING fBodyAccJerk.std...Z -0.969895845789474
6 STANDING fBodyGyro.std...X -0.952817395263158
6 STANDING fBodyGyro.std...Y -0.942539174210526
6 STANDING fBodyGyro.std...Z -0.95445570245614
6 STANDING fBodyAccMag.std.. -0.94456410754386
6 STANDING fBodyBodyAccJerkMag.std.. -0.95538157877193
6 STANDING fBodyBodyGyroMag.std.. -0.923108761578947
6 STANDING fBodyBodyGyroJerkMag.std.. -0.952088499473684
6 WALKING tBodyAcc.mean...X 0.283658868070175
6 WALKING tBodyAcc.mean...Y -0.0168954189082456
6 WALKING tBodyAcc.mean...Z -0.110303165877193
6 WALKING tGravityAcc.mean...X 0.958067455087719
6 WALKING tGravityAcc.mean...Y -0.214694852280702
6 WALKING tGravityAcc.mean...Z 0.0331888826842105
6 WALKING tBodyAccJerk.mean...X 0.0699585876912281
6 WALKING tBodyAccJerk.mean...Y -0.0164831715964912
6 WALKING tBodyAccJerk.mean...Z -0.00738931200701754
6 WALKING tBodyGyro.mean...X -0.025509618645614
6 WALKING tBodyGyro.mean...Y -0.0744462466
6 WALKING tBodyGyro.mean...Z 0.0838808799280702
6 WALKING tBodyGyroJerk.mean...X -0.0878891090105263
6 WALKING tBodyGyroJerk.mean...Y -0.0362308971842105
6 WALKING tBodyGyroJerk.mean...Z -0.0539597284210526
6 WALKING tBodyAccMag.mean.. -0.166840713631579
6 WALKING tGravityAccMag.mean.. -0.166840713631579
6 WALKING tBodyAccJerkMag.mean.. -0.195117026052632
6 WALKING tBodyGyroMag.mean.. -0.281207841122807
6 WALKING tBodyGyroJerkMag.mean.. -0.321290483140351
6 WALKING fBodyAcc.mean...X -0.187934323140351
6 WALKING fBodyAcc.mean...Y 0.140781621991228
6 WALKING fBodyAcc.mean...Z -0.498520164385965
6 WALKING fBodyAccJerk.mean...X -0.150942917824561
6 WALKING fBodyAccJerk.mean...Y -0.0753742321614035
6 WALKING fBodyAccJerk.mean...Z -0.541438616140351
6 WALKING fBodyGyro.mean...X -0.239650710533333
6 WALKING fBodyGyro.mean...Y -0.341378429473684
6 WALKING fBodyGyro.mean...Z -0.203575458733333
6 WALKING fBodyAccMag.mean.. -0.201386607649123
6 WALKING fBodyBodyAccJerkMag.mean.. -0.055401423331579
6 WALKING fBodyBodyGyroMag.mean.. -0.329681123368421
6 WALKING fBodyBodyGyroJerkMag.mean.. -0.366500534122807
6 WALKING angle.tBodyAccMean.gravity. -0.0680347059298246
6 WALKING angle.tBodyAccJerkMean..gravityMean. 0.00559532819298245
6 WALKING angle.tBodyGyroMean.gravityMean. -0.0510580447719298
6 WALKING angle.tBodyGyroJerkMean.gravityMean. -0.0818817931526316
6 WALKING angle.X.gravityMean. -0.806205222982456
6 WALKING angle.Y.gravityMean. 0.230443600877193
6 WALKING angle.Z.gravityMean. -0.00130364271742105
6 WALKING tBodyAcc.std...X -0.296538717368421
6 WALKING tBodyAcc.std...Y 0.164213884996491
6 WALKING tBodyAcc.std...Z -0.504324207192982
6 WALKING tGravityAcc.std...X -0.977779896491228
6 WALKING tGravityAcc.std...Y -0.964248568070175
6 WALKING tGravityAcc.std...Z -0.957205025789474
6 WALKING tBodyAccJerk.std...X -0.132784766936842
6 WALKING tBodyAccJerk.std...Y 0.00808897373684211
6 WALKING tBodyAccJerk.std...Z -0.575777466491228
6 WALKING tBodyGyro.std...X -0.446020952631579
6 WALKING tBodyGyro.std...Y -0.331702267894737
6 WALKING tBodyGyro.std...Z -0.383139334736842
6 WALKING tBodyGyroJerk.std...X -0.18260093354386
6 WALKING tBodyGyroJerk.std...Y -0.416390246140351
6 WALKING tBodyGyroJerk.std...Z -0.166684422233333
6 WALKING tBodyAccMag.std.. -0.266734167368421
6 WALKING tGravityAccMag.std.. -0.266734167368421
6 WALKING tBodyAccJerkMag.std.. -0.0706029648421053
6 WALKING tBodyGyroMag.std.. -0.36560291677193
6 WALKING tBodyGyroJerkMag.std.. -0.364708342315789
6 WALKING fBodyAcc.std...X -0.34522769
6 WALKING fBodyAcc.std...Y 0.101699642168947
6 WALKING fBodyAcc.std...Z -0.550474621754386
6 WALKING fBodyAccJerk.std...X -0.19269469414386
6 WALKING fBodyAccJerk.std...Y 0.0314450678263158
6 WALKING fBodyAccJerk.std...Z -0.608624354210526
6 WALKING fBodyGyro.std...X -0.515323854385965
6 WALKING fBodyGyro.std...Y -0.332008706842105
6 WALKING fBodyGyro.std...Z -0.512209233508772
6 WALKING fBodyAccMag.std.. -0.421683093508772
6 WALKING fBodyBodyAccJerkMag.std.. -0.0964999702982456
6 WALKING fBodyBodyGyroMag.std.. -0.510648322631579
6 WALKING fBodyBodyGyroJerkMag.std.. -0.408078906482456
6 WALKING_DOWNSTAIRS tBodyAcc.mean...X 0.277045258145833
6 WALKING_DOWNSTAIRS tBodyAcc.mean...Y -0.019536840063125
6 WALKING_DOWNSTAIRS tBodyAcc.mean...Z -0.107209356208333
6 WALKING_DOWNSTAIRS tGravityAcc.mean...X 0.928531455208333
6 WALKING_DOWNSTAIRS tGravityAcc.mean...Y -0.214046334375
6 WALKING_DOWNSTAIRS tGravityAcc.mean...Z -0.00307981704708333
6 WALKING_DOWNSTAIRS tBodyAccJerk.mean...X 0.103681343708333
6 WALKING_DOWNSTAIRS tBodyAccJerk.mean...Y 0.00987685807166667
6 WALKING_DOWNSTAIRS tBodyAccJerk.mean...Z -0.00932470617291667
6 WALKING_DOWNSTAIRS tBodyGyro.mean...X -0.0960837437708333
6 WALKING_DOWNSTAIRS tBodyGyro.mean...Y -0.0341782208604167
6 WALKING_DOWNSTAIRS tBodyGyro.mean...Z 0.0870012595210417
6 WALKING_DOWNSTAIRS tBodyGyroJerk.mean...X -0.0256452232354167
6 WALKING_DOWNSTAIRS tBodyGyroJerk.mean...Y -0.0768089915604167
6 WALKING_DOWNSTAIRS tBodyGyroJerk.mean...Z -0.0372228650416667
6 WALKING_DOWNSTAIRS tBodyAccMag.mean.. 0.333754731458333
6 WALKING_DOWNSTAIRS tGravityAccMag.mean.. 0.333754731458333
6 WALKING_DOWNSTAIRS tBodyAccJerkMag.mean.. 0.10384507225
6 WALKING_DOWNSTAIRS tBodyGyroMag.mean.. 0.0142677821595833
6 WALKING_DOWNSTAIRS tBodyGyroJerkMag.mean.. -0.0829366854166667
6 WALKING_DOWNSTAIRS fBodyAcc.mean...X 0.328308506041667
6 WALKING_DOWNSTAIRS fBodyAcc.mean...Y 0.339771173822917
6 WALKING_DOWNSTAIRS fBodyAcc.mean...Z -0.277602590916667
6 WALKING_DOWNSTAIRS fBodyAccJerk.mean...X 0.136554991314583
6 WALKING_DOWNSTAIRS fBodyAccJerk.mean...Y 0.1372024523
6 WALKING_DOWNSTAIRS fBodyAccJerk.mean...Z -0.283086205125
6 WALKING_DOWNSTAIRS fBodyGyro.mean...X 0.0633716052854167
6 WALKING_DOWNSTAIRS fBodyGyro.mean...Y -0.130327465789583
6 WALKING_DOWNSTAIRS fBodyGyro.mean...Z 0.15284524938125
6 WALKING_DOWNSTAIRS fBodyAccMag.mean.. 0.395958034583333
6 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag.mean.. 0.243834258785417
6 WALKING_DOWNSTAIRS fBodyBodyGyroMag.mean.. -0.0143735434
6 WALKING_DOWNSTAIRS fBodyBodyGyroJerkMag.mean.. -0.132705384364583
6 WALKING_DOWNSTAIRS angle.tBodyAccMean.gravity. -0.0453085168958333
6 WALKING_DOWNSTAIRS angle.tBodyAccJerkMean..gravityMean. -0.0358369679166667
6 WALKING_DOWNSTAIRS angle.tBodyGyroMean.gravityMean. 0.312706787791667
6 WALKING_DOWNSTAIRS angle.tBodyGyroJerkMean.gravityMean. -0.207129263041667
6 WALKING_DOWNSTAIRS angle.X.gravityMean. -0.804077122291667
6 WALKING_DOWNSTAIRS angle.Y.gravityMean. 0.232771541666667
6 WALKING_DOWNSTAIRS angle.Z.gravityMean. 0.0239615746072917
6 WALKING_DOWNSTAIRS tBodyAcc.std...X 0.383681639791667
6 WALKING_DOWNSTAIRS tBodyAcc.std...Y 0.360164958768542
6 WALKING_DOWNSTAIRS tBodyAcc.std...Z -0.320204232520417
6 WALKING_DOWNSTAIRS tGravityAcc.std...X -0.9544062675
6 WALKING_DOWNSTAIRS tGravityAcc.std...Y -0.93357760125
6 WALKING_DOWNSTAIRS tGravityAcc.std...Z -0.934378766458333
6 WALKING_DOWNSTAIRS tBodyAccJerk.std...X 0.165271070858333
6 WALKING_DOWNSTAIRS tBodyAccJerk.std...Y 0.276544029529167
6 WALKING_DOWNSTAIRS tBodyAccJerk.std...Z -0.336817322270833
6 WALKING_DOWNSTAIRS tBodyGyro.std...X -0.19830385328125
6 WALKING_DOWNSTAIRS tBodyGyro.std...Y -0.18922957
6 WALKING_DOWNSTAIRS tBodyGyro.std...Z -0.0940797929729167
6 WALKING_DOWNSTAIRS tBodyGyroJerk.std...X 0.0393387960854167
6 WALKING_DOWNSTAIRS tBodyGyroJerk.std...Y -0.193508405479167
6 WALKING_DOWNSTAIRS tBodyGyroJerk.std...Z 0.193206498960417
6 WALKING_DOWNSTAIRS tBodyAccMag.std.. 0.373611914166667
6 WALKING_DOWNSTAIRS tGravityAccMag.std.. 0.373611914166667
6 WALKING_DOWNSTAIRS tBodyAccJerkMag.std.. 0.209502174375
6 WALKING_DOWNSTAIRS tBodyGyroMag.std.. -0.0426276750979167
6 WALKING_DOWNSTAIRS tBodyGyroJerkMag.std.. -0.111228416159583
6 WALKING_DOWNSTAIRS fBodyAcc.std...X 0.403369766666667
6 WALKING_DOWNSTAIRS fBodyAcc.std...Y 0.283247837625
6 WALKING_DOWNSTAIRS fBodyAcc.std...Z -0.4060143105
6 WALKING_DOWNSTAIRS fBodyAccJerk.std...X 0.0886515099394167
6 WALKING_DOWNSTAIRS fBodyAccJerk.std...Y 0.341242392604167
6 WALKING_DOWNSTAIRS fBodyAccJerk.std...Z -0.389057047125
6 WALKING_DOWNSTAIRS fBodyGyro.std...X -0.286724914610417
6 WALKING_DOWNSTAIRS fBodyGyro.std...Y -0.235470976166667
6 WALKING_DOWNSTAIRS fBodyGyro.std...Z -0.275667262770833
6 WALKING_DOWNSTAIRS fBodyAccMag.std.. 0.1446227570625
6 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag.std.. 0.15480886140625
6 WALKING_DOWNSTAIRS fBodyBodyGyroMag.std.. -0.242353857320833
6 WALKING_DOWNSTAIRS fBodyBodyGyroJerkMag.std.. -0.145733545496458
6 WALKING_UPSTAIRS tBodyAcc.mean...X 0.268229355098039
6 WALKING_UPSTAIRS tBodyAcc.mean...Y -0.0272425385070588
6 WALKING_UPSTAIRS tBodyAcc.mean...Z -0.122082438784314
6 WALKING_UPSTAIRS tGravityAcc.mean...X 0.913632241568627
6 WALKING_UPSTAIRS tGravityAcc.mean...Y -0.340732608823529
6 WALKING_UPSTAIRS tGravityAcc.mean...Z -0.0184608964392157
6 WALKING_UPSTAIRS tBodyAccJerk.mean...X 0.07210675
6 WALKING_UPSTAIRS tBodyAccJerk.mean...Y 0.00371343419607843
6 WALKING_UPSTAIRS tBodyAccJerk.mean...Z -0.00237816579411765
6 WALKING_UPSTAIRS tBodyGyro.mean...X -0.0767406825588235
6 WALKING_UPSTAIRS tBodyGyro.mean...Y -0.0518981989072549
6 WALKING_UPSTAIRS tBodyGyro.mean...Z 0.0664234025976471
6 WALKING_UPSTAIRS tBodyGyroJerk.mean...X -0.0652024492378431
6 WALKING_UPSTAIRS tBodyGyroJerk.mean...Y -0.0457705354509804
6 WALKING_UPSTAIRS tBodyGyroJerk.mean...Z -0.0576800048435294
6 WALKING_UPSTAIRS tBodyAccMag.mean.. 0.0177790974433333
6 WALKING_UPSTAIRS tGravityAccMag.mean.. 0.0177790974433333
6 WALKING_UPSTAIRS tBodyAccJerkMag.mean.. -0.207379799254902
6 WALKING_UPSTAIRS tBodyGyroMag.mean.. -0.12912124415098
6 WALKING_UPSTAIRS tBodyGyroJerkMag.mean.. -0.342895367921569
6 WALKING_UPSTAIRS fBodyAcc.mean...X -0.131075372803922
6 WALKING_UPSTAIRS fBodyAcc.mean...Y 0.0978035099588235
6 WALKING_UPSTAIRS fBodyAcc.mean...Z -0.42724809972549
6 WALKING_UPSTAIRS fBodyAccJerk.mean...X -0.244812769960784
6 WALKING_UPSTAIRS fBodyAccJerk.mean...Y -0.122991594331373
6 WALKING_UPSTAIRS fBodyAccJerk.mean...Z -0.549314615882353
6 WALKING_UPSTAIRS fBodyGyro.mean...X -0.115065008156863
6 WALKING_UPSTAIRS fBodyGyro.mean...Y -0.329653779629412
6 WALKING_UPSTAIRS fBodyGyro.mean...Z -0.0464142110215686
6 WALKING_UPSTAIRS fBodyAccMag.mean.. -0.0819479396203922
6 WALKING_UPSTAIRS fBodyBodyAccJerkMag.mean.. -0.169868234496078
6 WALKING_UPSTAIRS fBodyBodyGyroMag.mean.. -0.230627015078431
6 WALKING_UPSTAIRS fBodyBodyGyroJerkMag.mean.. -0.45923633377451
6 WALKING_UPSTAIRS angle.tBodyAccMean.gravity. 0.00864138094705883
6 WALKING_UPSTAIRS angle.tBodyAccJerkMean..gravityMean. 0.00321117401960784
6 WALKING_UPSTAIRS angle.tBodyGyroMean.gravityMean. 0.128194466470588
6 WALKING_UPSTAIRS angle.tBodyGyroJerkMean.gravityMean. -0.0993653566196078
6 WALKING_UPSTAIRS angle.X.gravityMean. -0.679096001568627
6 WALKING_UPSTAIRS angle.Y.gravityMean. 0.318508028823529
6 WALKING_UPSTAIRS angle.Z.gravityMean. 0.0345334914843137
6 WALKING_UPSTAIRS tBodyAcc.std...X -0.0501350188513725
6 WALKING_UPSTAIRS tBodyAcc.std...Y 0.189276117327451
6 WALKING_UPSTAIRS tBodyAcc.std...Z -0.353519514896078
6 WALKING_UPSTAIRS tGravityAcc.std...X -0.959399425098039
6 WALKING_UPSTAIRS tGravityAcc.std...Y -0.912900683137255
6 WALKING_UPSTAIRS tGravityAcc.std...Z -0.906196352156863
6 WALKING_UPSTAIRS tBodyAccJerk.std...X -0.180301156098039
6 WALKING_UPSTAIRS tBodyAccJerk.std...Y -0.0413994646723529
6 WALKING_UPSTAIRS tBodyAccJerk.std...Z -0.560830688235294
6 WALKING_UPSTAIRS tBodyGyro.std...X -0.321973723647059
6 WALKING_UPSTAIRS tBodyGyro.std...Y -0.315799901607843
6 WALKING_UPSTAIRS tBodyGyro.std...Z -0.18390018167451
